Timestamp,Phase,Semi-finished,Series,Figure,Finished,Model,StampID,ItemID
12/18/2020 13:45,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010797         ,1157046
12/18/2020 13:52,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010796         ,1157045
12/18/2020 13:53,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010784         ,1113501
12/18/2020 14:04,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010785         ,1113502
12/18/2020 14:15,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,,1113504
12/18/2020 15:42,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,,1151272
12/18/2020 23:52,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010785         ,1157047
12/18/2020 23:52,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010797         ,1157046
12/19/2020 4:41,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,,1113504
12/19/2020 4:41,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010785         ,1113502
12/19/2020 4:41,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010796         ,1157045
12/19/2020 4:41,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010784         ,1113501
12/19/2020 4:46,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,,1151272
12/21/2020 8:08,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010784         ,1160851
12/21/2020 8:08,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010785         ,1160852
12/21/2020 8:08,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010797         ,1160853
12/21/2020 8:08,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010796         ,1160854
12/21/2020 8:08,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000003172         ,
12/22/2020 10:15,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010784         ,1159061
12/22/2020 10:15,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010785         ,1159062
12/22/2020 10:15,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010797         ,1159063
12/22/2020 10:15,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010796         ,1159064
12/22/2020 10:15,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000003172         ,1159065
12/23/2020 9:51,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010784         ,1159381
12/23/2020 9:51,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010785         ,1159382
12/23/2020 9:51,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010796         ,1159384
12/23/2020 9:51,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000003172         ,1159385
1/5/2021 11:04,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010784         ,1157411
1/5/2021 11:45,Glazing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010784         ,1157411
1/5/2021 14:01,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010784         ,1160851
1/5/2021 14:10,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010797         ,1160853
1/5/2021 14:12,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010785         ,1160852
1/5/2021 14:21,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010796         ,1160854
1/5/2021 14:25,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010784         ,1162378
1/5/2021 14:35,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010785         ,1162377
1/5/2021 14:35,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010797         ,1162376
1/5/2021 14:36,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010796         ,1162375
1/5/2021 15:14,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010784         ,1162308
1/5/2021 15:25,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010785         ,1162307
1/5/2021 15:37,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010784         ,1162841
1/5/2021 15:39,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010796         ,1162305
1/5/2021 15:49,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010797         ,1162843
1/5/2021 15:51,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010785         ,1162842
1/5/2021 16:00,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010796         ,1162844
1/6/2021 4:09,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010785         ,1162377
1/6/2021 4:09,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010797         ,1162376
1/6/2021 4:09,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010785         ,1162377
1/6/2021 4:10,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010797         ,1162376
1/6/2021 4:10,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010784         ,1162378
1/6/2021 4:11,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010796         ,1160854
1/6/2021 4:12,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010785         ,1160852
1/6/2021 4:14,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010797         ,1160853
1/6/2021 4:14,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010784         ,1160851
1/6/2021 4:22,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010785         ,1162842
1/6/2021 4:22,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010797         ,1162843
1/6/2021 4:25,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010796         ,1162305
1/6/2021 4:26,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010784         ,1162841
1/6/2021 4:30,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010785         ,1162307
1/6/2021 4:30,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010784         ,1162308
1/7/2021 5:42,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010796         ,1157414
1/7/2021 5:44,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010784         ,1157971
1/7/2021 5:45,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010785         ,1157972
1/7/2021 6:00,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010785         ,1157412
1/7/2021 6:00,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010797         ,1157973
1/7/2021 6:12,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010796         ,1157974
1/7/2021 10:15,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010784         ,1159958
1/7/2021 10:15,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010785         ,1159957
1/7/2021 10:15,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010797         ,1159956
1/7/2021 10:15,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010796         ,1159955
1/7/2021 10:15,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000003172         ,1159954
1/7/2021 19:31,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010796         ,1157974
1/7/2021 19:33,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010797         ,1157973
1/7/2021 19:33,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010785         ,1157412
1/7/2021 19:35,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010785         ,1157972
1/8/2021 10:22,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010784         ,1160498
1/8/2021 10:22,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010785         ,1160497
1/8/2021 10:22,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010797         ,1160496
1/8/2021 10:22,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010796         ,1160495
1/8/2021 10:22,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000003172         ,1160494
1/9/2021 11:56,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010784         ,1160851
1/9/2021 11:57,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010784         ,1162378
1/9/2021 11:57,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010796         ,1162305
1/10/2021 13:41,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010796         ,1157974
1/10/2021 13:41,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010785         ,1157972
1/10/2021 13:41,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010797         ,1157973
1/10/2021 13:41,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010785         ,1157412
1/11/2021 10:06,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010784         ,1161221
1/11/2021 10:06,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010785         ,1161222
1/11/2021 10:06,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010797         ,1161223
1/11/2021 10:06,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010796         ,1161224
1/11/2021 10:06,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000003172         ,1161225
1/12/2021 10:47,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010784         ,1161691
1/12/2021 10:47,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010785         ,1161692
1/12/2021 10:47,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010797         ,1161693
1/12/2021 10:47,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010796         ,1161694
1/12/2021 10:47,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000003172         ,1161695
1/13/2021 6:59,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010796         ,1160495
1/13/2021 6:59,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010797         ,1160496
1/13/2021 7:00,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000003172         ,1159385
1/13/2021 7:11,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010785         ,1160497
1/13/2021 9:27,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000003172         ,1159954
1/13/2021 9:36,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000003172         ,1160494
1/13/2021 9:37,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010784         ,1160498
1/13/2021 10:16,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010784         ,1161021
1/13/2021 10:16,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010785         ,1161022
1/13/2021 10:16,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010797         ,1161023
1/13/2021 10:16,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010796         ,1161024
1/13/2021 10:16,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000003172         ,1161025
1/13/2021 12:25,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010797         ,1159956
1/13/2021 13:00,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010785         ,1159957
1/13/2021 13:01,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010784         ,1159958
1/13/2021 13:11,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010796         ,1159384
1/13/2021 13:20,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010785         ,1159382
1/13/2021 13:24,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010784         ,1159381
1/13/2021 13:27,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010785         ,1160497
1/13/2021 13:30,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010796         ,1160495
1/13/2021 13:31,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010797         ,1160496
1/13/2021 15:02,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010784         ,1160498
1/13/2021 15:03,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000003172         ,1160494
1/13/2021 22:07,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010796         ,1159955
1/14/2021 0:03,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010784         ,1159381
1/14/2021 0:03,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010785         ,1159382
1/14/2021 0:34,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010796         ,1159384
1/14/2021 0:39,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010784         ,1159958
1/14/2021 0:45,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010797         ,1159956
1/14/2021 11:03,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010784         ,1156242
1/14/2021 11:03,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010785         ,1156243
1/14/2021 11:03,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010797         ,1156244
1/14/2021 11:03,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010796         ,1156245
1/14/2021 11:03,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000003172         ,1156248
1/15/2021 10:47,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010784         ,1156038
1/15/2021 10:47,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010785         ,1156037
1/15/2021 10:47,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010797         ,1156036
1/15/2021 10:47,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010796         ,1156035
1/15/2021 10:47,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000003172         ,1156034
1/16/2021 7:48,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010796         ,1161224
1/16/2021 7:48,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000003172         ,1161225
1/16/2021 8:00,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000003172         ,1159065
1/16/2021 8:07,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010784         ,1159061
1/16/2021 8:10,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010797         ,1159063
1/16/2021 8:19,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010785         ,1159062
1/16/2021 8:28,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010796         ,1159064
1/16/2021 8:29,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010797         ,1161223
1/16/2021 23:08,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010796         ,1159064
1/16/2021 23:08,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010785         ,1159062
1/16/2021 23:08,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010797         ,1159063
1/16/2021 23:08,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010784         ,1159061
1/16/2021 23:08,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000003172         ,1159065
1/16/2021 23:12,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010796         ,1161224
1/16/2021 23:13,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000003172         ,1161225
1/17/2021 8:21,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010785         ,1161222
1/17/2021 8:26,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010796         ,1161694
1/17/2021 9:01,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000003172         ,1161695
1/17/2021 9:01,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010797         ,1161693
1/17/2021 12:07,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010785         ,1161692
1/17/2021 12:12,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010784         ,1161691
1/17/2021 12:30,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010784         ,1161221
1/17/2021 16:55,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000003172         ,1161695
1/17/2021 16:56,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010797         ,1161693
1/17/2021 19:59,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010785         ,1161222
1/17/2021 19:59,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010796         ,1161694
1/18/2021 0:27,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010784         ,1161221
1/18/2021 0:27,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010785         ,1161692
1/18/2021 0:28,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010784         ,1161691
1/18/2021 9:32,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010784         ,1156768
1/18/2021 9:32,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010785         ,1156767
1/18/2021 9:32,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010797         ,1156766
1/18/2021 9:32,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010796         ,1156765
1/18/2021 9:32,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000003172         ,1156764
1/19/2021 10:00,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010784         ,1158031
1/19/2021 10:00,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010785         ,1158032
1/19/2021 10:00,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010797         ,1158033
1/19/2021 10:00,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010796         ,1158034
1/19/2021 10:00,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000003172         ,1158035
1/20/2021 11:27,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010784         ,1203051
1/20/2021 11:27,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010785         ,1203052
1/20/2021 11:27,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010797         ,1203053
1/20/2021 11:27,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010796         ,1203054
1/20/2021 11:27,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000003172         ,1203055
1/21/2021 5:38,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000003172         ,1156248
1/21/2021 5:50,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000003172         ,1161025
1/21/2021 5:50,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010797         ,1156244
1/21/2021 6:00,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010796         ,1161024
1/21/2021 6:01,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010796         ,1156245
1/21/2021 6:11,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010797         ,1161023
1/21/2021 6:18,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010785         ,1161022
1/21/2021 6:25,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010785         ,1156243
1/21/2021 6:48,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010785         ,1156037
1/21/2021 7:02,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010797         ,1156036
1/21/2021 7:09,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010784         ,1156038
1/21/2021 7:13,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010784         ,1156242
1/21/2021 7:19,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010784         ,1161021
1/21/2021 7:23,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000003172         ,1156034
1/21/2021 7:31,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010796         ,1156035
1/21/2021 10:34,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010784         ,1203511
1/21/2021 10:34,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010785         ,1203512
1/21/2021 10:34,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010797         ,1203513
1/21/2021 10:34,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010796         ,1203514
1/21/2021 10:34,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000003172         ,1203515
1/22/2021 6:22,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010784         ,1161021
1/22/2021 6:22,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010797         ,1156036
1/22/2021 6:23,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010784         ,1156038
1/22/2021 6:24,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010785         ,1156037
1/22/2021 6:31,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010785         ,1156243
1/22/2021 6:31,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010797         ,1161023
1/22/2021 6:33,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010796         ,1161024
1/22/2021 6:33,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010796         ,1156245
1/22/2021 6:35,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010797         ,1156244
1/22/2021 6:35,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000003172         ,1161025
1/22/2021 6:36,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000003172         ,1156248
1/22/2021 9:24,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000003172         ,1156034
1/22/2021 9:25,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010796         ,1156035
1/22/2021 9:26,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010784         ,1156242
1/22/2021 9:33,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010784         ,1204141
1/22/2021 9:33,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010785         ,1204142
1/22/2021 9:33,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010797         ,1204143
1/22/2021 9:33,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010796         ,1204144
1/22/2021 9:33,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000003172         ,1204145
1/23/2021 8:18,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000003172         ,1156764
1/23/2021 8:21,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000003172         ,1158035
1/23/2021 8:56,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000003172         ,1203055
1/23/2021 8:58,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010784         ,1203051
1/23/2021 9:02,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010796         ,1203054
1/23/2021 9:03,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010785         ,1203052
1/23/2021 9:10,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010797         ,1203053
1/24/2021 6:47,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000003172         ,1203055
1/24/2021 6:47,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000003172         ,1158035
1/24/2021 6:48,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000003172         ,1156764
1/24/2021 9:02,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010797         ,1203053
1/24/2021 9:03,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010796         ,1203054
1/25/2021 9:36,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010784         ,1158371
1/25/2021 9:36,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010785         ,1158372
1/25/2021 9:36,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010797         ,1158373
1/25/2021 9:36,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010796         ,1158374
1/25/2021 9:36,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000003172         ,1158375
1/25/2021 10:56,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010784         ,1158031
1/25/2021 11:14,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010797         ,1158033
1/25/2021 11:14,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010785         ,1158032
1/25/2021 11:24,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010796         ,1158034
1/25/2021 11:25,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010784         ,1156768
1/25/2021 11:26,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010797         ,1156766
1/25/2021 11:35,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010785         ,1156767
1/25/2021 14:33,Testing,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010796         ,1156765
1/25/2021 15:04,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010784         ,1156768
1/25/2021 15:09,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010796         ,1158034
1/25/2021 15:09,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010797         ,1158033
1/25/2021 15:09,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010785         ,1158032
1/25/2021 15:11,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010784         ,1158031
1/25/2021 15:49,Baking,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010785         ,1156767
1/26/2021 11:00,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010784         ,1202661
1/26/2021 11:00,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010785         ,1202662
1/26/2021 11:00,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010797         ,1202663
1/26/2021 11:00,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010796         ,1202664
1/26/2021 11:00,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000003172         ,1202665
1/27/2021 8:14,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010784         ,1206128
1/27/2021 8:14,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010785         ,1206127
1/27/2021 8:14,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010797         ,1206126
1/27/2021 8:14,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000010796         ,1206125
1/27/2021 8:14,Casting,SE3331247           ,333,1247,1VP5500             ,VP55                ,ST000003172         ,1206124
